11390364	187
00075618	188
00099184	189
06763681	190
02029243	191
06201136	192
05430095	193
02385102	194
04314522	195
08738272	196
01011031	197
12694486	198
00866606	199
00378521	200
00605310	201
08251877	202
04761212	203
09710164	204
03808144	205
01960900	206
03515338	207
07362386	208
03374102	209
06416946	210
08678253	211
12372708	212
11250287	213
00291965	214
01330676	215
03829563	216
02701445	217
04009552	218
10197392	219
08813807	220
01880570	221
00244625	222
00757856	223
08315194	224
00309115	225
12135898	226
09365288	227
12063414	228
03098806	229
12746884	230
02689882	231
01505991	232
06397903	233
00075790	234
03526198	235
12964750	236
09841515	237
10444194	238
05252970	239
01209135	240
14425715	241
00455368	242
03777283	243
01179167	244
01755389	245
11611758	246
08057068	247
05228264	248
02340543	249
07450651	250
02151108	251
02596592	252
12825061	253
08252602	254
10038778	255
03512147	256
01761533	257
01040707	258
11923016	259
02416751	260
01697986	261
09856827	262
02459173	263
09092352	264
12950126	265
00439749	266
00066685	267
01578993	268
07449862	269
00208210	270
10736394	271
10583250	272
10737431	273
01740393	274
03543394	275
00171882	276
02017937	277
00983824	278
13629482	279
01925694	280
00324806	281
10998651	282
13060190	283
14428404	284
05849284	285
04585745	286
01932834	287
08191701	288
08287586	289
07415167	290
01259691	291
13464204	292
15224486	293
05756414	294
07702193	295
09903501	296
12772557	297
01884126	298
15262120	299
13734992	300
13028337	301
11781850	302
01972131	303
10979079	304
13024967	305
13773361	306
00226107	307
07959016	308
07818029	309
04530283	310
02226380	311
04507155	312
14588219	313
04905842	314
00088725	315
03109350	316
08246036	317
05081957	318
06888674	319
13599547	320
14917635	321
06139285	322
10783539	323
08514865	324
01144657	325
01820302	326
07973088	327
14409489	328
04003241	329
00623162	330
03069213	331
14932303	332
01749790	333
00318035	334
14136187	335
14363483	336
08191532	337
12863624	338
02933462	339
00320486	340
00548266	341
00327683	342
01443398	343
10636874	344
10018861	345
00835032	346
02114433	347
09935233	348
01083504	349
06304671	350
11261184	351
09192973	352
02696503	353
10168183	354
07804152	355
05450888	356
01858910	357
01591158	358
00757080	359
04973957	360
00395841	361
13783581	362
03109399	363
01605119	364
00251064	365
00332445	366
11773408	367
11786539	368
02906734	369
01194021	370
12507236	371
10719267	372
02837134	373
01841079	374
00798108	375
02577391	376
02344568	377
00888009	378
01512625	379
02425532	380
04930307	381
10837918	382
04347119	383
07800487	384
14007546	385
00974786	386
00480508	387
02724207	388
00333829	389
06347225	390
01534609	391
09930876	392
05575002	393
04376400	394
08046759	395
02249741	396
00515791	397
07330828	398
05551711	399
14421724	400
05750163	401
01430847	402
06438477	403
00351963	404
05611302	405
08251493	406
00901103	407
05549830	408
04383537	409
11941261	410
02979722	411
04300080	412
12662654	413
09131428	414
07223450	415
04460130	416
08914193	417
13245626	418
02437136	419
01366718	420
00484166	421
02618697	422
02275365	423
09110939	424
11800359	425
01093587	426
12107002	427
00808182	428
00068627	429
11092292	430
04467307	431
05124928	432
13624873	433
00378042	434
01105186	435
11740655	436
00040685	437
05731568	438
01653873	439
00037457	440
10300303	441
06633041	442
00197423	443
02628467	444
01749320	445
07220466	446
13375891	447
00720063	448
01830965	449
15124864	450
14675012	451
01785831	452
07670731	453
10049017	454
09753498	455
09309456	456
12156308	457
08245425	458
12260799	459
03781787	460
06706317	461
10748620	462
01810447	463
02167052	464
10326551	465
00156485	466
01740320	467
06720964	468
00865808	469
00498988	470
05697363	471
02198332	472
08951957	473
06567143	474
02727883	475
08077292	476
05490983	477
02716866	478
02169497	479
01946118	480
01476180	481
11186042	482
04091097	483
03961939	484
02202928	485
04054795	486
00353992	487
00590913	488
00315605	489
01126360	490
02520015	491
10076033	492
06313651	493
06740919	494
06776138	495
02169345	496
01206553	497
12505987	498
01356038	499
08284054	500
01058224	501
10461169	502
01963730	503
07069948	504
05761380	505
02413480	506
02066304	507
00965035	508
03873699	509
00036362	510
10744164	511
07315350	512
02174830	513
13984082	514
10499631	515
07791274	516
06732710	517
01667959	518
13548734	519
02497586	520
07242912	521
13978709	522
04944048	523
08043848	524
02783790	525
01223616	526
01981279	527
00698256	528
02408217	529
12529353	530
02424305	531
01502195	532
00351824	533
10059162	534
07419960	535
02598143	536
01191158	537
13356112	538
00557686	539
15190084	540
04718563	541
02395782	542
00334803	543
03107152	544
00737399	545
11898474	546
15225249	547
13803782	548
07884567	549
02505606	550
05500312	551
10209731	552
02664823	553
12922283	554
00894365	555
04362821	556
01857325	557
02622033	558
14025755	559
07120524	560
01788730	561
12927758	562
00101956	563
09111366	564
02848523	565
07453638	566
10938640	567
02898711	568
08223802	569
00627410	570
15179415	571
03319858	572
07335716	573
01395531	574
02946921	575
12959226	576
00884946	577
01556368	578
14108713	579
08964099	580
03336575	581
08414119	582
07580782	583
11822300	584
07051185	585
09246883	586
01845627	587
02587300	588
00161044	589
01543731	590
01166517	591
05279953	592
03335600	593
05513807	594
01316619	595
02049190	596
00085432	597
00911327	598
09756400	599
00904878	600
13305510	601
03401721	602
10947259	603
14058563	604
08097766	605
07805254	606
00487554	607
04922113	608
09434345	609
00264386	610
06837465	611
05461179	612
00506207	613
01227675	614
01131794	615
02713852	616
14455206	617
12847927	618
04995531	619
02177976	620
00459498	621
04447861	622
00389238	623
01702514	624
01112979	625
01261491	626
02147034	627
02176268	628
14250081	629
08761244	630
07758680	631
11997775	632
09180967	633
03128519	634
12317919	635
04648749	636
07674749	637
00562303	638
06402565	639
03959936	640
11655407	641
10146927	642
10641301	643
00135311	644
00730538	645
13784906	646
12976672	647
00372448	648
14288235	649
14618834	650
00194534	651
01321509	652
00701576	653
05392744	654
02449060	655
11654293	656
13660337	657
07436661	658
01437805	659
06272803	660
12490054	661
09062961	662
09434661	663
14836960	664
04141975	665
00959027	666
07353716	667
05557839	668
01995686	669
12271643	670
12987993	671
08254055	672
13246475	673
06779310	674
02869837	675
05811884	676
01154175	677
04769049	678
06637973	679
02996840	680
13892897	681
00368592	682
14527171	683
14736359	684
08404735	685
12894930	686
05790242	687
01264243	688
08793489	689
02195191	690
05706954	691
03868863	692
12712820	693
11867525	694
11304811	695
01627424	696
15214419	697
00344042	698
03055670	699
04876053	700
00049900	701
00921300	702
12756286	703
06543781	704
00240938	705
02085320	706
14488317	707
00953559	708
10498046	709
13445296	710
13041725	711
08955082	712
13005329	713
05556325	714
10830456	715
01201856	716
09707992	717
02147591	718
12049134	719
06333653	720
06709998	721
03665924	722
02593107	723
13139055	724
14887026	725
02007898	726
01208460	727
03121897	728
01809106	729
02126863	730
11703935	731
10019888	732
02390949	733
15031866	734
11505546	735
00497060	736
13549916	737
01420304	738
03100490	739
03282591	740
00662681	741
12630144	742
03003091	743
01640855	744
13203842	745
12846546	746
13632744	747
14893652	748
10002760	749
08191987	750
08136767	751
15150493	752
01995137	753
03334017	754
07343363	755
02238770	756
00331655	757
10441251	758
12664005	759
02155872	760
12335664	761
00593613	762
01668603	763
14343735	764
05151869	765
07262108	766
12671898	767
05545212	768
01370260	769
13067191	770
01817424	771
10099093	772
02944826	773
04928008	774
08856266	775
02822579	776
00377686	777
02270473	778
01523105	779
13450636	780
04369025	781
00726300	782
14671587	783
05263732	784
06717170	785
02777100	786
09842823	787
02685299	788
00330836	789
03105810	790
08456178	791
14994004	792
04878861	793
01257145	794
06390512	795
11099729	796
01365549	797
02244956	798
11076965	799
05799581	800
01622352	801
01403785	802
01870889	803
00934744	804
02584661	805
14604959	806
09129442	807
08949737	808
09452395	809
10181990	810
05643190	811
03799710	812
01971094	813
02587761	814
03545961	815
10076778	816
01021794	817
01859221	818
01253778	819
01021420	820
13449566	821
01537959	822
04233124	823
08934532	824
09133895	825
03078287	826
10173410	827
13902048	828
06200178	829
09018426	830
07378234	831
09287289	832
15120823	833
05380697	834
01829747	835
00027064	836
08329453	837
02159271	838
02657219	839
10569744	840
02648313	841
10270232	842
01127379	843
01252280	844
01948284	845
04334599	846
12310349	847
00045114	848
10702615	849
02032222	850
00430099	851
01074650	852
02243967	853
01918010	854
09380817	855
08910668	856
14499262	857
01660640	858
01895263	859
14577046	860
15006118	861
07099271	862
03875218	863
13507827	864
03578055	865
05300231	866
13211516	867
06684383	868
10542888	869
02419796	870
08975617	871
00718924	872
03331390	873
11084110	874
02672371	875
01320314	876
14433769	877
04904352	878
06950209	879
15197302	880
01294791	881
02578233	882
01903935	883
01004072	884
02782093	885
12342043	886
00596393	887
01366653	888
02226559	889
02336684	890
00925490	891
02177972	892
11923174	893
01196653	894
00674158	895
09289913	896
00396029	897
00419950	898
11154646	899
00048225	900
12713664	901
13467009	902
00404726	903
11844203	904
00483801	905
09700823	906
04161981	907
09608377	908
01881857	909
00638981	910
01999048	911
07866151	912
08717730	913
09790278	914
08977527	915
13313733	916
01260291	917
01415807	918
11749273	919
14542320	920
00254597	921
05525100	922
11635709	923
02670382	924
00853445	925
02044358	926
00276987	927
06904943	928
00171586	929
00734348	930
01567133	931
01665332	932
01975121	933
09854915	934
08759263	935
01664990	936
00427853	937
12615097	938
04737234	939
12448361	940
03553708	941
12911440	942
00187016	943
06160244	944
01170983	945
00885082	946
12161056	947
12618727	948
11125193	949
01419729	950
03309465	951
05466696	952
12078172	953
02421199	954
03625943	955
13010219	956
14500047	957
05200169	958
00903711	959
02354536	960
07528212	961
01675225	962
05566366	963
15246853	964
00623370	965
13628761	966
02598642	967
06979014	968
04186455	969
03148920	970
12683407	971
02469596	972
08831004	973
00843325	974
09479424	975
13618076	976
11650919	977
03354207	978
07873057	979
01536344	980
01195380	981
01802159	982
11348160	983
08131254	984
04593866	985
01455778	986
00851994	987
00928630	988
00649033	989
00876332	990
12790835	991
00765081	992
00208497	993
12903367	994
00470701	995
08060694	996
13077033	997
05110408	998
01190364	999
01684435	1000
08976913	1001
01488956	1002
14574846	1003
13989051	1004
09169038	1005
04908396	1006
02117772	1007
09919451	1008
02671421	1009
02673134	1010
12876684	1011
12794568	1012
09306642	1013
01266895	1014
12357100	1015
01888946	1016
10007109	1017
01722980	1018
05275651	1019
10592049	1020
11924445	1021
12062468	1022
06532330	1023
12627750	1024
04783724	1025
12011067	1026
05784242	1027
01442591	1028
04099649	1029
10792856	1030
01294127	1031
12437513	1032
03495671	1033
02548247	1034
06986894	1035
13282007	1036
01688589	1037
08935212	1038
04950126	1039
06277280	1040
00735866	1041
08644045	1042
03036341	1043
11816336	1044
09060768	1045
06759349	1046
12974987	1047
12803754	1048
07256932	1049
00803325	1050
07560903	1051
14113798	1052
01037498	1053
09730951	1054
15158816	1055
01935233	1056
06803157	1057
00834745	1058
01247804	1059
00417001	1060
14147627	1061
08963369	1062
12565368	1063
01062395	1064
06741305	1065
06954925	1066
08966408	1067
01838038	1068
02466111	1069
06628861	1070
10033663	1071
13278375	1072
12632875	1073
11562747	1074
11997969	1075
10904270	1076
13219422	1077
00307631	1078
10717196	1079
03528761	1080
01872401	1081
02767116	1082
00866423	1083
14837364	1084
00796588	1085
11347080	1086
01714059	1087
13136556	1088
01477806	1089
02981759	1090
02067889	1091
00415676	1092
01663939	1093
01721754	1094
02241184	1095
00403149	1096
01099436	1097
00550242	1098
00108303	1099
02627532	1100
04270147	1101
01153861	1102
02765692	1103
07146300	1104
12736603	1105
01668421	1106
01655577	1107
13275495	1108
10373998	1109
00433232	1110
01640846	1111
11431754	1112
05527216	1113
00878348	1114
08819883	1115
00152558	1116
01145944	1117
00130093	1118
02462602	1119
00080169	1120
09738708	1121
01992251	1122
10623650	1123
05917174	1124
00807178	1125
01264336	1126
01632047	1127
02182045	1128
11707109	1129
00456596	1130
10168584	1131
02051474	1132
06502858	1133
01042764	1134
00680145	1135
01501793	1136
02534352	1137
01841591	1138
08924023	1139
09761753	1140
00528608	1141
09819860	1142
02775039	1143
01562116	1144
00506952	1145
09684609	1146
02128757	1147
00716179	1148
08238463	1149
07961956	1150
01003570	1151
03778600	1152
01964441	1153
00931453	1154
08416523	1155
06856884	1156
03808564	1157
07818995	1158
05116953	1159
00198270	1160
00642980	1161
01748560	1162
01533339	1163
02442205	1164
05660937	1165
09272468	1166
15201116	1167
13557451	1168
11773860	1169
12630478	1170
00511041	1171
01088381	1172
00384802	1173
03398467	1174
01853379	1175
09051726	1176
01201089	1177
00061792	1178
05959954	1179
08101937	1180
11772702	1181
14287408	1182
12770892	1183
00668112	1184
00253395	1185
02492035	1186
01824244	1187
10813986	1188
00634276	1189
09834699	1190
02322712	1191
09857852	1192
05576194	1193
02230247	1194
05603160	1195
09581129	1196
05034473	1197
11776511	1198
01618356	1199
13718451	1200
04211528	1201
14412725	1202
10126177	1203
00307474	1204
12751043	1205
06214379	1206
12805146	1207
04459610	1208
01214265	1209
02089555	1210
06580646	1211
08983742	1212
09079505	1213
07176962	1214
00207728	1215
09094381	1216
05043973	1217
00787061	1218
05740300	1219
02065726	1220
10491575	1221
04341686	1222
08736779	1223
00249969	1224
06309383	1225
00455212	1226
00935264	1227
03357376	1228
04713692	1229
07235335	1230
01201574	1231
09372504	1232
05716577	1233
03884072	1234
01143040	1235
09627117	1236
00181258	1237
08914413	1238
12339972	1239
12595964	1240
07362830	1241
01096245	1242
01523986	1243
05590366	1244
12588989	1245
01654957	1246
02516427	1247
00423702	1248
09078654	1249
10230736	1250
02133704	1251
00918872	1252
00962567	1253
09090825	1254
10259780	1255
00556193	1256
13561719	1257
01476418	1258
01852142	1259
03901074	1260
12490330	1261
03839795	1262
00654885	1263
08799462	1264
00591006	1265
10588724	1266
12837259	1267
00431005	1268
02613687	1269
02952275	1270
05106633	1271
11663813	1272
10531227	1273
01775062	1274
05452516	1275
00149583	1276
04695102	1277
02699141	1278
09900499	1279
02554422	1280
01466543	1281
12394494	1282
00177186	1283
11980577	1284
03754014	1285
02852920	1286
00646413	1287
13752679	1288
00924612	1289
09976119	1290
07375635	1291
09754051	1292
12552658	1293
01716619	1294
00099517	1295
05119837	1296
03579355	1297
01359070	1298
02005790	1299
11883799	1300
08130292	1301
08986374	1302
05350061	1303
01888520	1304
04183329	1305
14806176	1306
01867295	1307
10899951	1308
02269196	1309
10097842	1310
12487394	1311
00411792	1312
07574923	1313
01205000	1314
02097341	1315
12763529	1316
01583344	1317
00878136	1318
01573898	1319
12872698	1320
01409477	1321
01690294	1322
12216028	1323
10356877	1324
12269241	1325
07122730	1326
08356903	1327
04214871	1328
06711159	1329
01631830	1330
10259527	1331
12328026	1332
02719588	1333
02646508	1334
11596845	1335
02669081	1336
02118058	1337
07896994	1338
11882426	1339
03514974	1340
07395623	1341
02052675	1342
04433585	1343
00605516	1344
11269236	1345
00739632	1346
05778749	1347
00838524	1348
14839846	1349
02309841	1350
00911261	1351
05159948	1352
04399537	1353
06918396	1354
03859280	1355
05754197	1356
09166902	1357
02613181	1358
01500873	1359
12670172	1360
01579488	1361
02518178	1362
00896832	1363
00553362	1364
01302982	1365
05577410	1366
09689435	1367
12146100	1368
02178886	1369
08081403	1370
00787660	1371
14051917	1372
02877513	1373
14800277	1374
08522518	1375
01740551	1376
14171492	1377
03619650	1378
05319936	1379
08397856	1380
04111190	1381
14168792	1382
02902816	1383
12072210	1384
05598147	1385
01733094	1386
05294819	1387
02278939	1388
12232683	1389
00938247	1390
08927186	1391
02415831	1392
05479314	1393
07086861	1394
13473097	1395
00249017	1396
05060783	1397
12905655	1398
04029125	1399
05262185	1400
10495167	1401
04484160	1402
12739801	1403
00805034	1404
02762806	1405
00834198	1406
15129927	1407
07818689	1408
00508933	1409
01980766	1410
00430606	1411
01026975	1412
02163746	1413
00504901	1414
10395605	1415
01690703	1416
00829378	1417
12482031	1418
05722427	1419
10213429	1420
13600097	1421
00120010	1422
07491981	1423
09722530	1424
01537360	1425
00467717	1426
01704761	1427
00031820	1428
00355955	1429
02262601	1430
10355449	1431
04777852	1432
13630036	1433
14181409	1434
08936833	1435
12764507	1436
12396255	1437
08759852	1438
01067070	1439
03780047	1440
09879744	1441
00286497	1442
13325382	1443
00452293	1444
00593944	1445
03869044	1446
00216216	1447
05262422	1448
02188699	1449
12114226	1450
06540284	1451
04056932	1452
09041371	1453
00571390	1454
05809192	1455
09537144	1456
05998526	1457
12577895	1458
01632411	1459
00726567	1460
00629997	1461
06876144	1462
02463704	1463
13604718	1464
03726233	1465
08904858	1466
05005809	1467
12957298	1468
01356459	1469
02533748	1470
00194645	1471
13394179	1472
00211396	1473
08850741	1474
02241911	1475
00154233	1476
09820044	1477
04530566	1478
01321579	1479
06877849	1480
01960296	1481
10203298	1482
07190941	1483
06732581	1484
15247110	1485
07089751	1486
14175579	1487
03084420	1488
05541872	1489
01568630	1490
00117124	1491
04418818	1492
12667964	1493
08514592	1494
02630189	1495
11378462	1496
09443453	1497
12466034	1498
06344461	1499
13144794	1500
10758847	1501
00860292	1502
11304139	1503
04199027	1504
01455754	1505
15255641	1506
05984584	1507
00547493	1508
02137806	1509
13383696	1510
07734555	1511
15068754	1512
06320569	1513
10740732	1514
13198354	1515
11835114	1516
14761122	1517
09094217	1518
00310666	1519
02380251	1520
05808102	1521
01995514	1522
12593122	1523
05794694	1524
07498210	1525
00235918	1526
06404147	1527
00321936	1528
01604625	1529
00912473	1530
01862776	1531
08101085	1532
01270175	1533
05126849	1534
03033986	1535
13163991	1536
01433809	1537
02751623	1538
08102402	1539
10757625	1540
03072440	1541
07906111	1542
12792041	1543
00699334	1544
12570394	1545
12418065	1546
12575089	1547
11902200	1548
02761696	1549
07140978	1550
01159964	1551
01493012	1552
02968828	1553
01109687	1554
00495998	1555
00122106	1556
10512708	1557
01694709	1558
00229814	1559
02072355	1560
05277532	1561
12981595	1562
02365672	1563
06408651	1564
09754541	1565
09057311	1566
05404336	1567
05455912	1568
08028148	1569
12868248	1570
01370561	1571
02290340	1572
00285231	1573
08132955	1574
00867231	1575
12890685	1576
02808695	1577
10272171	1578
02994448	1579
02228565	1580
07302267	1581
01976089	1582
04784142	1583
09950457	1584
12187450	1585
00479887	1586
02978205	1587
01753959	1588
02183024	1589
14085708	1590
14867858	1591
09190918	1592
10071139	1593
12480677	1594
02531114	1595
15217911	1596
13440779	1597
05259109	1598
11357879	1599
07553964	1600
15202230	1601
02017775	1602
06719974	1603
15073973	1604
00990812	1605
00499812	1606
10663858	1607
02606926	1608
10121246	1609
13601483	1610
10656488	1611
00132982	1612
07086518	1613
02877910	1614
02391803	1615
05410315	1616
06278136	1617
02140357	1618
02319967	1619
12433429	1620
10180178	1621
13315616	1622
07046543	1623
03728437	1624
03959701	1625
00948707	1626
08473787	1627
02653655	1628
02197545	1629
00050195	1630
12009047	1631
01026482	1632
09623038	1633
02756098	1634
02069271	1635
10767265	1636
10506417	1637
02144835	1638
04978792	1639
07386370	1640
00074453	1641
01487914	1642
00968962	1643
08764899	1644
05542052	1645
01359488	1646
03117199	1647
00297532	1648
12135270	1649
00941974	1650
00808191	1651
08147188	1652
01333301	1653
08502171	1654
00397760	1655
07888465	1656
05475681	1657
02076779	1658
07730708	1659
01881717	1660
05993367	1661
12786684	1662
07924033	1663
09111168	1664
03303965	1665
01617192	1666
05869584	1667
04730580	1668
14516743	1669
11181634	1670
02757651	1671
05829782	1672
01420928	1673
13568524	1674
03763133	1675
01656813	1676
13513540	1677
01088005	1678
12701178	1679
05100269	1680
01772960	1681
07781319	1682
01189282	1683
02386675	1684
03351768	1685
08686658	1686
12450344	1687
05813626	1688
07291794	1689
02799593	1690
13154841	1691
01436139	1692
02284096	1693
13377268	1694
06615561	1695
08440630	1696
01538928	1697
08759013	1698
02326432	1699
03428805	1700
01849747	1701
02641063	1702
01380118	1703
12394861	1704
02225911	1705
03328076	1706
02058933	1707
01952898	1708
00149084	1709
04877530	1710
12433178	1711
12257343	1712
01815628	1713
01697002	1714
12194147	1715
05147940	1716
01809752	1717
00201407	1718
12197601	1719
01548290	1720
04981044	1721
12009250	1722
03455033	1723
00811355	1724
00338817	1725
08085648	1726
13628592	1727
10734235	1728
14790796	1729
10342770	1730
06840648	1731
06501311	1732
01048171	1733
10150940	1734
12323820	1735
09037394	1736
00573085	1737
10818088	1738
07676602	1739
14504103	1740
01931768	1741
00208277	1742
01067192	1743
04136997	1744
11639609	1745
07381678	1746
10763383	1747
00329031	1748
00256961	1749
01058870	1750
00632627	1751
01528087	1752
13504497	1753
01261293	1754
02522247	1755
06606808	1756
08311522	1757
04728068	1758
02600298	1759
05664069	1760
00032613	1761
08640111	1762
05582859	1763
10155222	1764
01541579	1765
01663443	1766
01237415	1767
00102303	1768
02384275	1769
01414916	1770
05161614	1771
01492052	1772
12949955	1773
02230782	1774
00266197	1775
04632157	1776
12497669	1777
09854510	1778
01034932	1779
01593156	1780
01443021	1781
02509515	1782
01723224	1783
02331960	1784
01808626	1785
03075097	1786
01794158	1787
00365709	1788
07667151	1789
01589363	1790
04526112	1791
13631194	1792
02080652	1793
02346998	1794
07774182	1795
14302005	1796
03385117	1797
01944466	1798
01367772	1799
04594218	1800
03079136	1801
00049636	1802
01930672	1803
02291748	1804
09995398	1805
01904845	1806
09723564	1807
15210486	1808
02426339	1809
00745005	1810
12082593	1811
05573602	1812
00240571	1813
12690653	1814
13942875	1815
02513989	1816
03082807	1817
06608277	1818
00055142	1819
01400856	1820
08029784	1821
10013614	1822
13720600	1823
13984944	1824
08230477	1825
08376051	1826
12648424	1827
05003090	1828
01209953	1829
03994417	1830
01716732	1831
02409508	1832
01995549	1833
10493093	1834
12348127	1835
01206849	1836
12581381	1837
00046022	1838
04692638	1839
13110915	1840
06571301	1841
07257815	1842
06874185	1843
07795317	1844
10285135	1845
09294413	1846
02735897	1847
14806333	1848
08626947	1849
02537847	1850
01126846	1851
00782527	1852
00706019	1853
12900987	1854
09335916	1855
08977211	1856
02744651	1857
10034201	1858
00077698	1859
11900569	1860
02406585	1861
02290664	1862
13165815	1863
02642238	1864
01735475	1865
12968882	1866
06634376	1867
05775407	1868
01476483	1869
11601487	1870
02844728	1871
07003119	1872
02548710	1873
02909870	1874
05499379	1875
07535670	1876
09956387	1877
12934776	1878
02469085	1879
01258091	1880
03045337	1881
10910580	1882
08378555	1883
13733167	1884
00303849	1885
10431122	1886
00773402	1887
01478626	1888
01452798	1889
00133978	1890
00266798	1891
04098513	1892
07728804	1893
07232655	1894
13766896	1895
01220336	1896
12259615	1897
07941729	1898
03195118	1899
11417672	1900
02048514	1901
11856389	1902
03702719	1903
02476870	1904
02225959	1905
02503803	1906
03007354	1907
04677514	1908
04868748	1909
13982999	1910
10034785	1911
12774891	1912
13137409	1913
10510339	1914
02477890	1915
10465248	1916
14420464	1917
00424934	1918
08733415	1919
12166929	1920
03561889	1921
02727462	1922
03857828	1923
14169364	1924
00971015	1925
14064044	1926
09388848	1927
00465634	1928
00289365	1929
15126175	1930
05987650	1931
07084560	1932
12726670	1933
02405440	1934
02478936	1935
10162780	1936
01641739	1937
04995940	1938
13986372	1939
05161150	1940
03786417	1941
05260240	1942
11790390	1943
00800825	1944
06567531	1945
01599919	1946
06211078	1947
01219893	1948
05638606	1949
14766364	1950
02389592	1951
08774546	1952
11699442	1953
11955896	1954
00288486	1955
03461119	1956
03098491	1957
01790383	1958
12131550	1959
00861611	1960
03536348	1961
09409203	1962
02390454	1963
08911421	1964
02315309	1965
05222940	1966
13421462	1967
02164825	1968
01506812	1969
02133512	1970
00403092	1971
10425946	1972
01280055	1973
11126490	1974
10931059	1975
02566528	1976
05417698	1977
00623862	1978
02270404	1979
02044866	1980
00646271	1981
00067707	1982
14102075	1983
01240210	1984
02243351	1985
00251780	1986
02936714	1987
09840217	1988
00837288	1989
14426449	1990
07054433	1991
06559365	1992
05035264	1993
01683582	1994
09841188	1995
09892831	1996
10131590	1997
00608670	1998
13894306	1999
09068444	2000
04022434	2001
00868523	2002
15014012	2003
04266162	2004
00922594	2005
02560546	2006
11697158	2007
00869583	2008
12325497	2009
00630026	2010
01966377	2011
06871384	2012
01815185	2013
00558181	2014
04921754	2015
12902887	2016
07143137	2017
02704617	2018
02118854	2019
01465593	2020
00790086	2021
01350226	2022
02761557	2023
05921868	2024
07478874	2025
14814531	2026
09280380	2027
06637677	2028
08487504	2029
12363988	2030
08787878	2031
12476036	2032
05862721	2033
00058645	2034
09346284	2035
06377442	2036
01755627	2037
03556281	2038
01499898	2039
15185290	2040
01449236	2041
00204814	2042
01663580	2043
07153727	2044
02367993	2045
00066977	2046
06294441	2047
06988307	2048
11116642	2049
01097500	2050
02447896	2051
10621514	2052
14356578	2053
01062997	2054
02263038	2055
08832691	2056
13752911	2057
14666510	2058
12087650	2059
02219486	2060
06780069	2061
10812047	2062
01608508	2063
03823540	2064
04987620	2065
07295507	2066
02193974	2067
12140137	2068
10449521	2069
01750315	2070
11759853	2071
04503836	2072
04628080	2073
00264366	2074
13062272	2075
05474738	2076
00747671	2077
07938773	2078
04335435	2079
00103619	2080
08380340	2081
02129709	2082
00404222	2083
02873654	2084
01785748	2085
13753430	2086
01001136	2087
00631591	2088
00708128	2089
01746727	2090
03108853	2091
00285557	2092
00261845	2093
02694933	2094
12451789	2095
03443543	2096
02048832	2097
06851742	2098
09120594	2099
13013534	2100
02945161	2101
02174461	2102
06611147	2103
12923439	2104
06720371	2105
10729330	2106
01043612	2107
01439190	2108
01576863	2109
09220046	2110
02506546	2111
02209499	2112
02503313	2113
01753788	2114
02163982	2115
08948346	2116
05601198	2117
14622623	2118
01156834	2119
10938363	2120
05120310	2121
00574227	2122
09033333	2123
07527817	2124
07809368	2125
00538876	2126
00961329	2127
15022389	2128
08427282	2129
12618336	2130
04461696	2131
01827535	2132
00684480	2133
01579028	2134
11969977	2135
09275016	2136
02724126	2137
01810946	2138
01683758	2139
11997032	2140
02199590	2141
